student_number,first_name,last_name,course,course_title,teacher
60 ,Li,Student 60,,Course 2,Teacher 10
412 ,Yang,Student 412,,Course 2,Teacher 10
413 ,Zhang,Student 413,,Course 2,Teacher 10
414 ,Li,Student 414,,Course 2,Teacher 10
415 ,Yu,Student 415,,Course 2,Teacher 10
416 ,Zong,Student 416,,Course 2,Teacher 10
417 ,Song,Student 417,,Course 2,Teacher 10
418 ,Chen,Student 418,,Course 2,Teacher 10
419 ,Yang,Student 419,,Course 3,Teacher 12
420 ,Zhang,Student 420,,Course 3,Teacher 12
421 ,Li,Student 421,,Course 3,Teacher 12
422 ,Yu,Student 422,,Course 3,Teacher 12
423 ,Zong,Student 423,,Course 3,Teacher 12
424 ,Song,Student 424,,Course 3,Teacher 12
425 ,Chen,Student 425,,Course 3,Teacher 12
426 ,Yang,Student 426,,Course 3,Teacher 12
427 ,Zhang,Student 427,,Course 3,Teacher 12
428 ,Li,Student 428,,Course 3,Teacher 12
429 ,Yang,Student 429,,Course 3,Teacher 12
430 ,Zhang,Student 430,,Course 3,Teacher 12
431 ,Li,Student 431,,Course 3,Teacher 12
432 ,Yu,Student 432,,Course 3,Teacher 12
433 ,Zong,Student 433,,Course 3,Teacher 12
434 ,Song,Student 434,,Course 3,Teacher 12
435 ,Chen,Student 435,,Course 3,Teacher 12
436 ,Yang,Student 436,,Course 3,Teacher 12
437 ,Zhang,Student 437,,Course 3,Teacher 12
438 ,Li,Student 438,,Course 3,Teacher 12
439 ,Yu,Student 439,,Course 3,Teacher 12
440 ,Zong,Student 440,,Course 3,Teacher 12
441 ,Song,Student 441,,Course 3,Teacher 12
442 ,Chen,Student 442,,Course 3,Teacher 12
443 ,Yang,Student 443,,Course 3,Teacher 12
444 ,Zhang,Student 444,,Course 3,Teacher 12
445 ,Li,Student 445,,Course 3,Teacher 12
446 ,Yang,Student 446,,Course 3,Teacher 12
447 ,Zhang,Student 447,,Course 3,Teacher 12
448 ,Li,Student 448,,Course 3,Teacher 12
449 ,Yu,Student 449,,Course 3,Teacher 12
450 ,Zong,Student 450,,Course 3,Teacher 12
451 ,Song,Student 451,,Course 3,Teacher 12
452 ,Chen,Student 452,,Course 3,Teacher 12
453 ,Yang,Student 453,,Course 3,Teacher 12
454 ,Zhang,Student 454,,Course 3,Teacher 12
455 ,Li,Student 455,,Course 3,Teacher 12
456 ,Yu,Student 456,,Course 3,Teacher 12
457 ,Zong,Student 457,,Course 3,Teacher 12
458 ,Song,Student 458,,Course 3,Teacher 12
459 ,Chen,Student 459,,Course 3,Teacher 12
460 ,Yang,Student 460,,Course 3,Teacher 13
461 ,Zhang,Student 461,,Course 3,Teacher 13
462 ,Li,Student 462,,Course 3,Teacher 13
463 ,Yang,Student 463,,Course 3,Teacher 13
464 ,Zhang,Student 464,,Course 3,Teacher 13
465 ,Li,Student 465,,Course 3,Teacher 13
466 ,Yu,Student 466,,Course 3,Teacher 13
467 ,Zong,Student 467,,Course 3,Teacher 13
468 ,Song,Student 468,,Course 3,Teacher 13
469 ,Chen,Student 469,,Course 3,Teacher 13
470 ,Yang,Student 470,,Course 3,Teacher 13
471 ,Zhang,Student 471,,Course 3,Teacher 13
472 ,Li,Student 472,,Course 3,Teacher 13
473 ,Yu,Student 473,,Course 3,Teacher 13
474 ,Zong,Student 474,,Course 3,Teacher 13
475 ,Song,Student 475,,Course 3,Teacher 13
476 ,Chen,Student 476,,Course 3,Teacher 13
477 ,Yang,Student 477,,Course 3,Teacher 13
478 ,Zhang,Student 478,,Course 3,Teacher 13
479 ,Li,Student 479,,Course 3,Teacher 13
480 ,Yang,Student 480,,Course 3,Teacher 13
481 ,Zhang,Student 481,,Course 3,Teacher 13
482 ,Li,Student 482,,Course 3,Teacher 13
483 ,Yu,Student 483,,Course 3,Teacher 13
484 ,Zong,Student 484,,Course 3,Teacher 13
485 ,Song,Student 485,,Course 3,Teacher 13
486 ,Chen,Student 486,,Course 3,Teacher 13
487 ,Yang,Student 487,,Course 3,Teacher 13
488 ,Zhang,Student 488,,Course 3,Teacher 13
489 ,Li,Student 489,,Course 3,Teacher 13
490 ,Yu,Student 490,,Course 3,Teacher 13
491 ,Zong,Student 491,,Course 3,Teacher 13
492 ,Song,Student 492,,Course 3,Teacher 13
493 ,Chen,Student 493,,Course 3,Teacher 13
494 ,Yang,Student 494,,Course 3,Teacher 13
495 ,Zhang,Student 495,,Course 3,Teacher 13
496 ,Li,Student 496,,Course 3,Teacher 13
497 ,Yang,Student 497,,Course 3,Teacher 13
498 ,Zhang,Student 498,,Course 3,Teacher 13
499 ,Li,Student 499,,Course 3,Teacher 13
500 ,Yu,Student 500,,Course 3,Teacher 13
501 ,Zong,Student 501,,Course 3,Teacher 13
502 ,Song,Student 502,,Course 3,Teacher 13
258 ,Chen,Student 258,,Course 3,Teacher 13
503 ,Yang,Student 503,,Course 3,Teacher 13
504 ,Zhang,Student 504,,Course 3,Teacher 13
505 ,Li,Student 505,,Course 3,Teacher 14
506 ,Yu,Student 506,,Course 3,Teacher 14
507 ,Zong,Student 507,,Course 3,Teacher 14
508 ,Song,Student 508,,Course 3,Teacher 14
509 ,Chen,Student 509,,Course 3,Teacher 14
510 ,Yang,Student 510,,Course 3,Teacher 14
511 ,Zhang,Student 511,,Course 3,Teacher 14
512 ,Li,Student 512,,Course 3,Teacher 14
513 ,Yang,Student 513,,Course 3,Teacher 14
514 ,Zhang,Student 514,,Course 3,Teacher 14
515 ,Li,Student 515,,Course 3,Teacher 14
516 ,Yu,Student 516,,Course 3,Teacher 14
517 ,Zong,Student 517,,Course 3,Teacher 14
518 ,Song,Student 518,,Course 3,Teacher 14
519 ,Chen,Student 519,,Course 3,Teacher 14
520 ,Yang,Student 520,,Course 3,Teacher 14
521 ,Zhang,Student 521,,Course 3,Teacher 14
522 ,Li,Student 522,,Course 3,Teacher 14
523 ,Yu,Student 523,,Course 3,Teacher 14
524 ,Zong,Student 524,,Course 3,Teacher 14
525 ,Song,Student 525,,Course 3,Teacher 14
526 ,Chen,Student 526,,Course 3,Teacher 14
527 ,Yang,Student 527,,Course 3,Teacher 15
528 ,Zhang,Student 528,,Course 3,Teacher 15
529 ,Li,Student 529,,Course 3,Teacher 15
530 ,Yang,Student 530,,Course 3,Teacher 15
531 ,Zhang,Student 531,,Course 3,Teacher 15
532 ,Li,Student 532,,Course 3,Teacher 15
533 ,Yu,Student 533,,Course 3,Teacher 15
534 ,Zong,Student 534,,Course 3,Teacher 15
535 ,Song,Student 535,,Course 3,Teacher 15
536 ,Chen,Student 536,,Course 3,Teacher 15
537 ,Yang,Student 537,,Course 3,Teacher 15
538 ,Zhang,Student 538,,Course 3,Teacher 15
539 ,Li,Student 539,,Course 3,Teacher 15
540 ,Yu,Student 540,,Course 3,Teacher 15
541 ,Zong,Student 541,,Course 3,Teacher 15
542 ,Song,Student 542,,Course 3,Teacher 15
543 ,Chen,Student 543,,Course 3,Teacher 15
544 ,Yang,Student 544,,Course 3,Teacher 15
545 ,Zhang,Student 545,,Course 3,Teacher 15
546 ,Li,Student 546,,Course 3,Teacher 15
547 ,Yang,Student 547,,Course 3,Teacher 15
548 ,Zhang,Student 548,,Course 3,Teacher 15
549 ,Li,Student 549,,Course 3,Teacher 15
550 ,Yu,Student 550,,Course 3,Teacher 15
551 ,Zong,Student 551,,Course 3,Teacher 15
552 ,Song,Student 552,,Course 3,Teacher 15
553 ,Chen,Student 553,,Course 3,Teacher 15
554 ,Yang,Student 554,,Course 3,Teacher 15
555 ,Zhang,Student 555,,Course 3,Teacher 15
556 ,Li,Student 556,,Course 3,Teacher 15
557 ,Yu,Student 557,,Course 3,Teacher 15
558 ,Zong,Student 558,,Course 3,Teacher 15
559 ,Song,Student 559,,Course 3,Teacher 15
560 ,Chen,Student 560,,Course 3,Teacher 15
561 ,Yang,Student 561,,Course 3,Teacher 15
562 ,Zhang,Student 562,,Course 3,Teacher 15
563 ,Li,Student 563,,Course 3,Teacher 15
564 ,Yang,Student 564,,Course 3,Teacher 15
565 ,Zhang,Student 565,,Course 3,Teacher 15
566 ,Li,Student 566,,Course 3,Teacher 15
567 ,Yu,Student 567,,Course 3,Teacher 15
568 ,Zong,Student 568,,Course 3,Teacher 15
569 ,Song,Student 569,,Course 3,Teacher 15
570 ,Chen,Student 570,,Course 3,Teacher 15
571 ,Yang,Student 571,,Course 3,Teacher 15
572 ,Zhang,Student 572,,Course 3,Teacher 15
573 ,Li,Student 573,,Course 3,Teacher 15
574 ,Yu,Student 574,,Course 3,Teacher 15
575 ,Zong,Student 575,,Course 3,Teacher 15
576 ,Song,Student 576,,Course 3,Teacher 15
577 ,Chen,Student 577,,Course 3,Teacher 15
578 ,Yang,Student 578,,Course 3,Teacher 15
579 ,Zhang,Student 579,,Course 3,Teacher 14
580 ,Li,Student 580,,Course 3,Teacher 14
581 ,Yang,Student 581,,Course 3,Teacher 14
582 ,Zhang,Student 582,,Course 3,Teacher 14
583 ,Li,Student 583,,Course 3,Teacher 14
584 ,Yu,Student 584,,Course 3,Teacher 14
585 ,Zong,Student 585,,Course 3,Teacher 14
586 ,Song,Student 586,,Course 3,Teacher 14
587 ,Chen,Student 587,,Course 3,Teacher 14
588 ,Yang,Student 588,,Course 3,Teacher 14
589 ,Zhang,Student 589,,Course 3,Teacher 14
590 ,Li,Student 590,,Course 3,Teacher 14
591 ,Yu,Student 591,,Course 3,Teacher 14
592 ,Zong,Student 592,,Course 3,Teacher 14
593 ,Song,Student 593,,Course 3,Teacher 14
594 ,Chen,Student 594,,Course 3,Teacher 14
595 ,Yang,Student 595,,Course 3,Teacher 14
596 ,Zhang,Student 596,,Course 3,Teacher 14
597 ,Li,Student 597,,Course 3,Teacher 14
598 ,Yang,Student 598,,Course 3,Teacher 14
599 ,Zhang,Student 599,,Course 3,Teacher 14
600 ,Li,Student 600,,Course 3,Teacher 14
601 ,Yu,Student 601,,Course 3,Teacher 14
602 ,Zong,Student 602,,Course 3,Teacher 14
603 ,Song,Student 603,,Course 3,Teacher 16
604 ,Chen,Student 604,,Course 3,Teacher 16
605 ,Yang,Student 605,,Course 3,Teacher 16
606 ,Zhang,Student 606,,Course 3,Teacher 16
607 ,Li,Student 607,,Course 3,Teacher 16
608 ,Yu,Student 608,,Course 3,Teacher 16
609 ,Zong,Student 609,,Course 3,Teacher 16
610 ,Song,Student 610,,Course 3,Teacher 16
611 ,Chen,Student 611,,Course 3,Teacher 16
612 ,Yang,Student 612,,Course 3,Teacher 16
613 ,Zhang,Student 613,,Course 3,Teacher 16
614 ,Li,Student 614,,Course 3,Teacher 16
615 ,Yang,Student 615,,Course 3,Teacher 16
616 ,Zhang,Student 616,,Course 3,Teacher 16
617 ,Li,Student 617,,Course 3,Teacher 16
618 ,Yu,Student 618,,Course 3,Teacher 16
619 ,Zong,Student 619,,Course 3,Teacher 16
620 ,Song,Student 620,,Course 3,Teacher 16
621 ,Chen,Student 621,,Course 3,Teacher 16
622 ,Yang,Student 622,,Course 3,Teacher 16
623 ,Zhang,Student 623,,Course 3,Teacher 16
624 ,Li,Student 624,,Course 3,Teacher 17
625 ,Yu,Student 625,,Course 3,Teacher 17
626 ,Zong,Student 626,,Course 3,Teacher 17
627 ,Song,Student 627,,Course 3,Teacher 17
628 ,Chen,Student 628,,Course 3,Teacher 17
629 ,Yang,Student 629,,Course 3,Teacher 17
630 ,Zhang,Student 630,,Course 3,Teacher 17
631 ,Li,Student 631,,Course 3,Teacher 17
632 ,Yang,Student 632,,Course 3,Teacher 17
633 ,Zhang,Student 633,,Course 3,Teacher 17
634 ,Li,Student 634,,Course 3,Teacher 17
635 ,Yu,Student 635,,Course 3,Teacher 17
636 ,Zong,Student 636,,Course 3,Teacher 17
637 ,Song,Student 637,,Course 3,Teacher 17
638 ,Chen,Student 638,,Course 3,Teacher 17
639 ,Yang,Student 639,,Course 3,Teacher 17
640 ,Zhang,Student 640,,Course 3,Teacher 17
641 ,Li,Student 641,,Course 3,Teacher 17
642 ,Yu,Student 642,,Course 3,Teacher 17
348 ,Zong,Student 348,,Course 3,Teacher 17
643 ,Song,Student 643,,Course 3,Teacher 17
644 ,Chen,Student 644,,Course 3,Teacher 17
645 ,Yang,Student 645,,Course 3,Teacher 17
646 ,Zhang,Student 646,,Course 3,Teacher 17
407 ,Li,Student 407,,Course 3,Teacher 17
647 ,Yang,Student 647,,Course 3,Teacher 17
648 ,Zhang,Student 648,,Course 3,Teacher 17
649 ,Li,Student 649,,Course 3,Teacher 17
650 ,Yu,Student 650,,Course 3,Teacher 17
651 ,Zong,Student 651,,Course 3,Teacher 17
652 ,Song,Student 652,,Course 3,Teacher 17
653 ,Chen,Student 653,,Course 3,Teacher 17
654 ,Yang,Student 654,,Course 3,Teacher 17
655 ,Zhang,Student 655,,Course 3,Teacher 17
656 ,Li,Student 656,,Course 3,Teacher 17
657 ,Yu,Student 657,,Course 3,Teacher 17
658 ,Zong,Student 658,,Course 3,Teacher 17
659 ,Song,Student 659,,Course 3,Teacher 17
660 ,Chen,Student 660,,Course 3,Teacher 17
661 ,Yang,Student 661,,Course 3,Teacher 17
662 ,Zhang,Student 662,,Course 3,Teacher 17
663 ,Li,Student 663,,Course 3,Teacher 17
664 ,Yang,Student 664,,Course 3,Teacher 17
665 ,Zhang,Student 665,,Course 3,Teacher 17
666 ,Li,Student 666,,Course 3,Teacher 17
667 ,Yang,Student 667,,Course 3,Teacher 17
668 ,Zhang,Student 668,,Course 3,Teacher 17
669 ,Li,Student 669,,Course 3,Teacher 17
670 ,Yu,Student 670,,Course 3,Teacher 9
671 ,Zong,Student 671,,Course 3,Teacher 9
672 ,Song,Student 672,,Course 3,Teacher 9
233 ,Chen,Student 233,,Course 3,Teacher 9
673 ,Yang,Student 673,,Course 3,Teacher 9
674 ,Zhang,Student 674,,Course 3,Teacher 9
675 ,Li,Student 675,,Course 3,Teacher 9
676 ,Yu,Student 676,,Course 3,Teacher 9
677 ,Zong,Student 677,,Course 3,Teacher 9
678 ,Song,Student 678,,Course 3,Teacher 9
288 ,Chen,Student 288,,Course 3,Teacher 9
679 ,Yang,Student 679,,Course 3,Teacher 9
680 ,Zhang,Student 680,,Course 3,Teacher 9
681 ,Li,Student 681,,Course 3,Teacher 9
682 ,Yang,Student 682,,Course 3,Teacher 9
683 ,Zhang,Student 683,,Course 3,Teacher 9
684 ,Li,Student 684,,Course 3,Teacher 9
685 ,Yu,Student 685,,Course 3,Teacher 9
686 ,Zong,Student 686,,Course 3,Teacher 9
687 ,Song,Student 687,,Course 3,Teacher 9
688 ,Chen,Student 688,,Course 3,Teacher 9
689 ,Yang,Student 689,,Course 3,Teacher 9
690 ,Zhang,Student 690,,Course 3,Teacher 9
691 ,Li,Student 691,,Course 3,Teacher 9
692 ,Yu,Student 692,,Course 3,Teacher 9
693 ,Zong,Student 693,,Course 3,Teacher 18
694 ,Song,Student 694,,Course 3,Teacher 18
695 ,Chen,Student 695,,Course 3,Teacher 18
696 ,Yang,Student 696,,Course 3,Teacher 18
697 ,Zhang,Student 697,,Course 3,Teacher 18
698 ,Li,Student 698,,Course 3,Teacher 18
699 ,Yang,Student 699,,Course 3,Teacher 18
700 ,Zhang,Student 700,,Course 3,Teacher 18
701 ,Li,Student 701,,Course 3,Teacher 18
702 ,Yu,Student 702,,Course 3,Teacher 18
703 ,Zong,Student 703,,Course 3,Teacher 18
704 ,Song,Student 704,,Course 3,Teacher 18
705 ,Chen,Student 705,,Course 3,Teacher 18
706 ,Yang,Student 706,,Course 3,Teacher 18
707 ,Zhang,Student 707,,Course 3,Teacher 18
708 ,Li,Student 708,,Course 3,Teacher 18
709 ,Yu,Student 709,,Course 3,Teacher 18
710 ,Zong,Student 710,,Course 3,Teacher 18
711 ,Song,Student 711,,Course 3,Teacher 18
712 ,Chen,Student 712,,Course 3,Teacher 18
713 ,Yang,Student 713,,Course 3,Teacher 18
714 ,Zhang,Student 714,,Course 3,Teacher 18
715 ,Li,Student 715,,Course 3,Teacher 18
716 ,Yang,Student 716,,Course 3,Teacher 18
717 ,Zhang,Student 717,,Course 3,Teacher 9
718 ,Li,Student 718,,Course 3,Teacher 9
719 ,Yu,Student 719,,Course 3,Teacher 9
720 ,Zong,Student 720,,Course 3,Teacher 9
721 ,Song,Student 721,,Course 3,Teacher 9
722 ,Chen,Student 722,,Course 3,Teacher 9
723 ,Yang,Student 723,,Course 3,Teacher 9
724 ,Zhang,Student 724,,Course 3,Teacher 9
725 ,Li,Student 725,,Course 3,Teacher 9
726 ,Yu,Student 726,,Course 3,Teacher 9
727 ,Zong,Student 727,,Course 3,Teacher 9
728 ,Song,Student 728,,Course 3,Teacher 9
729 ,Chen,Student 729,,Course 3,Teacher 9
730 ,Yang,Student 730,,Course 3,Teacher 9
731 ,Zhang,Student 731,,Course 3,Teacher 9
732 ,Li,Student 732,,Course 3,Teacher 9
733 ,Yang,Student 733,,Course 3,Teacher 9
734 ,Zhang,Student 734,,Course 3,Teacher 9
735 ,Li,Student 735,,Course 3,Teacher 9
736 ,Yu,Student 736,,Course 3,Teacher 9
737 ,Zong,Student 737,,Course 3,Teacher 9
738 ,Song,Student 738,,Course 3,Teacher 9
739 ,Chen,Student 739,,Course 3,Teacher 18
740 ,Yang,Student 740,,Course 3,Teacher 18
741 ,Zhang,Student 741,,Course 3,Teacher 18
742 ,Li,Student 742,,Course 3,Teacher 18
743 ,Yu,Student 743,,Course 3,Teacher 18
744 ,Zong,Student 744,,Course 3,Teacher 18
745 ,Song,Student 745,,Course 3,Teacher 18
746 ,Chen,Student 746,,Course 3,Teacher 18
747 ,Yang,Student 747,,Course 3,Teacher 18
748 ,Zhang,Student 748,,Course 3,Teacher 18
749 ,Li,Student 749,,Course 3,Teacher 18
750 ,Yang,Student 750,,Course 3,Teacher 18
751 ,Zhang,Student 751,,Course 3,Teacher 18
752 ,Li,Student 752,,Course 3,Teacher 18
753 ,Yu,Student 753,,Course 3,Teacher 18
754 ,Zong,Student 754,,Course 3,Teacher 18
755 ,Song,Student 755,,Course 3,Teacher 18
756 ,Chen,Student 756,,Course 3,Teacher 18
757 ,Yang,Student 757,,Course 3,Teacher 18
758 ,Zhang,Student 758,,Course 3,Teacher 18
759 ,Li,Student 759,,Course 3,Teacher 18
760 ,Yu,Student 760,,Course 3,Teacher 16
761 ,Zong,Student 761,,Course 3,Teacher 16
762 ,Song,Student 762,,Course 3,Teacher 16
763 ,Chen,Student 763,,Course 3,Teacher 16
764 ,Yang,Student 764,,Course 3,Teacher 16
765 ,Zhang,Student 765,,Course 3,Teacher 16
766 ,Li,Student 766,,Course 3,Teacher 16
767 ,Yang,Student 767,,Course 3,Teacher 16
768 ,Zhang,Student 768,,Course 3,Teacher 16
769 ,Li,Student 769,,Course 3,Teacher 16
770 ,Yu,Student 770,,Course 3,Teacher 16
771 ,Zong,Student 771,,Course 3,Teacher 16
772 ,Song,Student 772,,Course 3,Teacher 16
773 ,Chen,Student 773,,Course 3,Teacher 16
774 ,Yang,Student 774,,Course 3,Teacher 16
775 ,Zhang,Student 775,,Course 3,Teacher 16
776 ,Li,Student 776,,Course 3,Teacher 16
777 ,Yu,Student 777,,Course 3,Teacher 16
778 ,Zong,Student 778,,Course 3,Teacher 16
779 ,Song,Student 779,,Course 3,Teacher 16
780 ,Chen,Student 780,,Course 3,Teacher 16
781 ,Yang,Student 781,,Course 3,Teacher 16
782 ,Zhang,Student 782,,Course 3,Teacher 16
783 ,Li,Student 783,,Course 3,Teacher 16
784 ,Yang,Student 784,,Course 3,Teacher 16
785 ,Zhang,Student 785,,Course 3,Teacher 16
786 ,Li,Student 786,,Course 3,Teacher 16
787 ,Yu,Student 787,,Course 3,Teacher 16
788 ,Zong,Student 788,,Course 3,Teacher 16
789 ,Song,Student 789,,Course 3,Teacher 16
790 ,Chen,Student 790,,Course 3,Teacher 16
791 ,Yang,Student 791,,Course 3,Teacher 16
792 ,Zhang,Student 792,,Course 3,Teacher 16
793 ,Li,Student 793,,Course 3,Teacher 16
794 ,Yu,Student 794,,Course 3,Teacher 16
795 ,Zong,Student 795,,Course 3,Teacher 16
796 ,Song,Student 796,,Course 3,Teacher 16
797 ,Chen,Student 797,,Course 3,Teacher 16
798 ,Yang,Student 798,,Course 3,Teacher 16
799 ,Zhang,Student 799,,Course 3,Teacher 16
800 ,Li,Student 800,,Course 3,Teacher 16
801 ,Yang,Student 801,,Course 3,Teacher 16
802 ,Zhang,Student 802,,Course 3,Teacher 16
803 ,Li,Student 803,,Course 3,Teacher 16
804 ,Yu,Student 804,,Course 3,Teacher 16
805 ,Zong,Student 805,,Course 3,Teacher 16
806 ,Song,Student 806,,Course 3,Teacher 16
807 ,Chen,Student 807,,Course 3,Teacher 16
808 ,Yang,Student 808,,Course 3,Teacher 16
809 ,Zhang,Student 809,,Course 3,Teacher 16
810 ,Li,Student 810,,Course 3,Teacher 16
811 ,Yu,Student 811,,Course 3,Teacher 18
812 ,Zong,Student 812,,Course 3,Teacher 18
813 ,Song,Student 813,,Course 3,Teacher 18
814 ,Chen,Student 814,,Course 3,Teacher 18
815 ,Yang,Student 815,,Course 3,Teacher 18
816 ,Zhang,Student 816,,Course 3,Teacher 18
817 ,Li,Student 817,,Course 3,Teacher 18
818 ,Yang,Student 818,,Course 3,Teacher 18
819 ,Zhang,Student 819,,Course 3,Teacher 18
820 ,Li,Student 820,,Course 3,Teacher 18
821 ,Yu,Student 821,,Course 3,Teacher 18
822 ,Zong,Student 822,,Course 3,Teacher 18
823 ,Song,Student 823,,Course 3,Teacher 18
824 ,Chen,Student 824,,Course 3,Teacher 18
825 ,Yang,Student 825,,Course 3,Teacher 18
826 ,Zhang,Student 826,,Course 3,Teacher 18
827 ,Li,Student 827,,Course 3,Teacher 18
828 ,Yu,Student 828,,Course 3,Teacher 18
829 ,Zong,Student 829,,Course 3,Teacher 18
830 ,Song,Student 830,,Course 3,Teacher 18
831 ,Chen,Student 831,,Course 3,Teacher 18
832 ,Yang,Student 832,,Course 3,Teacher 18
744 ,Zhang,Student 744,,Course 4,Teacher 19
553 ,Li,Student 553,,Course 4,Teacher 19
582 ,Yang,Student 582,,Course 4,Teacher 19
470 ,Zhang,Student 470,,Course 4,Teacher 19
461 ,Li,Student 461,,Course 4,Teacher 19
695 ,Yu,Student 695,,Course 4,Teacher 19
593 ,Zong,Student 593,,Course 4,Teacher 19
674 ,Song,Student 674,,Course 4,Teacher 19
504 ,Chen,Student 504,,Course 4,Teacher 19
683 ,Yang,Student 683,,Course 4,Teacher 19
789 ,Zhang,Student 789,,Course 4,Teacher 19
719 ,Li,Student 719,,Course 4,Teacher 19
523 ,Yu,Student 523,,Course 4,Teacher 19
747 ,Zong,Student 747,,Course 4,Teacher 19
819 ,Song,Student 819,,Course 4,Teacher 19
732 ,Chen,Student 732,,Course 4,Teacher 19
636 ,Yang,Student 636,,Course 4,Teacher 19
599 ,Zhang,Student 599,,Course 4,Teacher 19
825 ,Li,Student 825,,Course 4,Teacher 19
621 ,Yang,Student 621,,Course 4,Teacher 19
830 ,Zhang,Student 830,,Course 4,Teacher 19
616 ,Li,Student 616,,Course 4,Teacher 19
597 ,Yu,Student 597,,Course 4,Teacher 19
585 ,Zong,Student 585,,Course 4,Teacher 19
429 ,Song,Student 429,,Course 4,Teacher 19
580 ,Chen,Student 580,,Course 4,Teacher 19
815 ,Yang,Student 815,,Course 4,Teacher 19
545 ,Zhang,Student 545,,Course 4,Teacher 19
498 ,Li,Student 498,,Course 4,Teacher 19
613 ,Yu,Student 613,,Course 4,Teacher 19
615 ,Zong,Student 615,,Course 4,Teacher 19
721 ,Song,Student 721,,Course 4,Teacher 19
762 ,Chen,Student 762,,Course 4,Teacher 19
499 ,Yang,Student 499,,Course 4,Teacher 19
740 ,Zhang,Student 740,,Course 4,Teacher 19
709 ,Li,Student 709,,Course 4,Teacher 19
653 ,Yang,Student 653,,Course 4,Teacher 19
579 ,Zhang,Student 579,,Course 4,Teacher 19
711 ,Li,Student 711,,Course 4,Teacher 19
573 ,Yu,Student 573,,Course 4,Teacher 19
439 ,Zong,Student 439,,Course 4,Teacher 19
618 ,Song,Student 618,,Course 4,Teacher 19
793 ,Chen,Student 793,,Course 4,Teacher 19
778 ,Yang,Student 778,,Course 4,Teacher 19
742 ,Zhang,Student 742,,Course 4,Teacher 19
535 ,Li,Student 535,,Course 4,Teacher 19
421 ,Yu,Student 421,,Course 4,Teacher 19
568 ,Zong,Student 568,,Course 4,Teacher 19
771 ,Song,Student 771,,Course 4,Teacher 19
544 ,Chen,Student 544,,Course 4,Teacher 19
758 ,Yang,Student 758,,Course 4,Teacher 19
801 ,Zhang,Student 801,,Course 4,Teacher 19
529 ,Li,Student 529,,Course 4,Teacher 19
506 ,Yang,Student 506,,Course 4,Teacher 19
497 ,Zhang,Student 497,,Course 4,Teacher 19
646 ,Li,Student 646,,Course 4,Teacher 19
755 ,Yu,Student 755,,Course 4,Teacher 19
652 ,Zong,Student 652,,Course 4,Teacher 19
496 ,Song,Student 496,,Course 4,Teacher 19
748 ,Chen,Student 748,,Course 4,Teacher 19
775 ,Yang,Student 775,,Course 4,Teacher 19
795 ,Zhang,Student 795,,Course 4,Teacher 19
478 ,Li,Student 478,,Course 4,Teacher 19
517 ,Yu,Student 517,,Course 4,Teacher 19
676 ,Zong,Student 676,,Course 4,Teacher 19
469 ,Song,Student 469,,Course 4,Teacher 19
527 ,Chen,Student 527,,Course 4,Teacher 19
679 ,Yang,Student 679,,Course 4,Teacher 19
556 ,Zhang,Student 556,,Course 4,Teacher 19
633 ,Li,Student 633,,Course 4,Teacher 19
741 ,Yang,Student 741,,Course 4,Teacher 19
799 ,Zhang,Student 799,,Course 4,Teacher 19
662 ,Li,Student 662,,Course 4,Teacher 19
698 ,Yu,Student 698,,Course 4,Teacher 19
784 ,Zong,Student 784,,Course 4,Teacher 19
477 ,Song,Student 477,,Course 4,Teacher 19
532 ,Chen,Student 532,,Course 4,Teacher 19
782 ,Yang,Student 782,,Course 4,Teacher 19
773 ,Zhang,Student 773,,Course 4,Teacher 19
833 ,Li,Student 833,,Course 5,Teacher 20
834 ,Yu,Student 834,,Course 5,Teacher 20
835 ,Zong,Student 835,,Course 5,Teacher 20
836 ,Song,Student 836,,Course 5,Teacher 20
837 ,Chen,Student 837,,Course 5,Teacher 20
838 ,Yang,Student 838,,Course 5,Teacher 20
839 ,Zhang,Student 839,,Course 5,Teacher 20
840 ,Li,Student 840,,Course 5,Teacher 20
841 ,Yang,Student 841,,Course 5,Teacher 20
842 ,Zhang,Student 842,,Course 5,Teacher 20
843 ,Li,Student 843,,Course 5,Teacher 20
844 ,Yu,Student 844,,Course 5,Teacher 20
845 ,Zong,Student 845,,Course 5,Teacher 20
846 ,Song,Student 846,,Course 5,Teacher 20
847 ,Chen,Student 847,,Course 5,Teacher 20
848 ,Yang,Student 848,,Course 5,Teacher 20
849 ,Zhang,Student 849,,Course 5,Teacher 20
850 ,Li,Student 850,,Course 5,Teacher 20
851 ,Yu,Student 851,,Course 5,Teacher 20
852 ,Zong,Student 852,,Course 5,Teacher 20
853 ,Song,Student 853,,Course 5,Teacher 20
854 ,Chen,Student 854,,Course 5,Teacher 20
855 ,Yang,Student 855,,Course 5,Teacher 20
856 ,Zhang,Student 856,,Course 5,Teacher 20
857 ,Li,Student 857,,Course 5,Teacher 20
858 ,Yang,Student 858,,Course 5,Teacher 20
859 ,Zhang,Student 859,,Course 5,Teacher 20
860 ,Li,Student 860,,Course 5,Teacher 20
861 ,Yu,Student 861,,Course 5,Teacher 20
862 ,Zong,Student 862,,Course 5,Teacher 20
